Crash ID,County,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,Weather Condition
11449308,Harris,Not Injured,2230,Sunday,29.70369482,-95.59618303,Clear
11487097,Harris,Not Injured,515,Sunday,29.73051481,-95.49790306,Clear
11487734,Harris,Not Injured,700,Sunday,29.74197369,-95.5384643,Clear
11563522,Harris,Killed,323,Sunday,29.72558657,-95.27863797,Clear
11759371,Harris,Not Injured,30,Sunday,29.65521771,-95.26424266,Clear
11759385,Harris,Not Injured,345,Sunday,29.76432578,-95.55934607,Clear
11463454,Harris,Not Injured,2240,Monday,29.84884478,-95.33173309,Clear
11329800,Harris,Not Injured,2035,Tuesday,29.83756479,-95.36819309,Cloudy
11330180,Harris,Not Injured,2035,Tuesday,29.72643481,-95.41021741,Clear
11357069,Harris,Not Injured,2039,Tuesday,29.82359777,-95.36811893,Cloudy
11254905,Harris,Not Injured,745,Wednesday,29.65559483,-95.52806151,Clear
11348355,Harris,Not Injured,2318,Wednesday,29.70508482,-95.52134305,Clear
11394876,Harris,Not Injured,2230,Wednesday,29.95216237,-95.2903808,Clear
11450260,Harris,Possible Injury,45,Wednesday,29.73781697,-95.4843432,Clear
11478263,Harris,Not Injured,145,Wednesday,29.7845553,-95.56310119,Cloudy
11745068,Harris,Not Injured,145,Wednesday,29.7845553,-95.56310119,Cloudy
11255658,Harris,Not Injured,215,Thursday,29.73716654,-95.53897295,Clear
11257056,Harris,Incapacitating Injury,2313,Thursday,29.92037613,-95.35566006,Clear
11344423,Harris,Unknown,150,Thursday,29.77122395,-95.40841044,Clear
11398375,Harris,Incapacitating Injury,2313,Thursday,29.92037613,-95.35566006,Clear
11463466,Harris,Possible Injury,1530,Thursday,29.7435343,-95.36338215,Clear
12118334,Harris,Non-Incapacitating Injury,11,Thursday,29.72829481,-95.3231531,Clear
11254936,Harris,Not Injured,115,Friday,29.72056482,-95.57160304,Clear
11346928,Harris,Possible Injury,2040,Friday,29.73664248,-95.51416305,Clear
11348269,Harris,Not Injured,2330,Friday,29.70965352,-95.30199933,Clear
11387547,Harris,Not Injured,210,Friday,29.8450922,-95.4197533,Clear
11550751,Harris,Not Injured,55,Friday,29.7852848,-95.59687538,Clear
12050494,Harris,Not Injured,430,Friday,29.59648964,-95.19983535,Unknown
11304096,Harris,Not Injured,250,Saturday,29.82779244,-95.38078071,Clear
11362452,Harris,Not Injured,1515,Saturday,29.87140478,-95.38488308,Rain
11427364,Harris,Not Injured,45,Saturday,29.93202887,-95.40219705,Clear
11450393,Harris,Possible Injury,2115,Saturday,29.67800313,-95.60283251,Clear
11254011,Harris,Not Injured,100,Sunday,29.73743756,-95.45878396,Cloudy
11254056,Harris,Non-Incapacitating Injury,43,Sunday,29.77579141,-95.21823087,Cloudy
11268174,Harris,Not Injured,2230,Sunday,29.69117482,-95.53532305,Clear
11268528,Harris,Not Injured,200,Sunday,29.68151925,-95.55902007,Clear
11269364,Harris,Not Injured,2251,Sunday,29.74067967,-95.46420569,Clear
11362471,Harris,Incapacitating Injury,2300,Sunday,29.67613483,-95.59568303,Clear
11497836,Harris,Not Injured,710,Sunday,29.7725848,-95.57633885,Clear
11522410,Harris,Not Injured,43,Sunday,29.7689548,-95.39188308,Clear
11362504,Harris,Unknown,308,Monday,29.92011084,-95.40690285,Clear
11386971,Harris,Unknown,157,Monday,29.70591365,-95.53813292,Clear
11619765,Harris,Killed,156,Monday,29.72066111,-95.5489327,Clear
11286486,Harris,Possible Injury,431,Tuesday,29.71402482,-95.60476303,Clear
11323434,Harris,Not Injured,1635,Tuesday,29.73611223,-95.60590303,Clear
11373084,Harris,Not Injured,233,Tuesday,29.62698049,-95.17447449,Clear
11398799,Harris,Not Injured,1635,Tuesday,29.73611223,-95.60590303,Clear
11496565,Harris,Non-Incapacitating Injury,2220,Tuesday,29.87838874,-95.28572023,Cloudy
11268206,Harris,Not Injured,200,Wednesday,29.85926478,-95.37511993,Clear
11306019,Harris,Not Injured,58,Friday,29.72424406,-95.3308835,Clear
11356903,Harris,Not Injured,2115,Friday,29.82373479,-95.36952308,Clear
11362572,Harris,Non-Incapacitating Injury,2130,Friday,29.72005481,-95.48491306,Clear
11387696,Harris,Non-Incapacitating Injury,2055,Friday,29.62684483,-95.49524306,Clear
11671382,Harris,Possible Injury,2200,Friday,29.66901465,-95.35568201,Clear
11676792,Harris,Not Injured,2213,Friday,29.7307148,-95.28615311,Clear
11270112,Harris,Not Injured,200,Saturday,29.79802914,-95.44991102,Clear
11356924,Harris,Incapacitating Injury,520,Saturday,29.81020869,-95.51790998,Clear
11395650,Harris,Not Injured,430,Saturday,29.67432842,-95.57112286,Clear
11416767,Harris,Non-Incapacitating Injury,130,Saturday,29.67224891,-95.27721002,Clear
11497849,Harris,Not Injured,2219,Saturday,29.7587248,-95.36604309,Clear
12531294,Harris,Not Injured,1930,Saturday,29.69087387,-95.23486985,Clear
11306350,Harris,Not Injured,143,Sunday,29.69209183,-95.51004801,Clear
11306478,Harris,Not Injured,445,Sunday,29.93972476,-95.29676309,Clear
11387140,Harris,Unknown,1735,Sunday,29.78825479,-95.3328731,Clear
11394253,Harris,Not Injured,1800,Sunday,29.59933776,-95.22868258,Clear
11686173,Harris,Possible Injury,2050,Sunday,29.71078481,-95.49338306,Clear
11759064,Harris,Not Injured,250,Sunday,29.7472448,-95.39468308,Clear
11323777,Harris,Not Injured,525,Monday,29.73380203,-95.61968118,Clear
11388011,Harris,Not Injured,2140,Monday,29.81408477,-95.64553376,Clear
11973533,Harris,Killed,327,Monday,29.68806878,-95.53062864,Clear
11306309,Harris,Not Injured,2110,Tuesday,29.77050466,-95.40614887,Clear
11619067,Harris,Not Injured,1550,Wednesday,29.83373479,-95.60485302,Clear
11287411,Harris,Not Injured,1955,Thursday,29.68191481,-95.27744312,Clear
11307328,Harris,Unknown,1,Thursday,29.62834031,-95.50344628,Clear
11389874,Harris,Not Injured,2235,Thursday,29.86356478,-95.4283679,Clear
11307156,Harris,Not Injured,2110,Friday,29.59100483,-95.19713314,Rain
11382679,Harris,Killed,2022,Friday,29.60741072,-95.20421134,Rain
11386049,Harris,Not Injured,2125,Friday,29.73916848,-95.33912198,Clear
11358145,Harris,Possible Injury,2115,Saturday,29.68652467,-95.56270989,Clear
11380496,Harris,Not Injured,2300,Saturday,29.69379953,-95.55211226,Clear
11388125,Harris,Not Injured,2355,Saturday,29.79234208,-95.53234622,Cloudy
11394255,Harris,Possible Injury,1525,Saturday,29.6065051,-95.20551414,Clear
11638384,Harris,Possible Injury,1230,Saturday,29.7448648,-95.36685309,Clear
11775566,Harris,Not Injured,1345,Saturday,29.81396154,-95.36128882,Clear
11304375,Harris,Non-Incapacitating Injury,2330,Sunday,29.62719224,-95.46531307,Clear
11305659,Harris,Possible Injury,2320,Sunday,29.73767277,-95.49647102,Clear
11306314,Harris,Not Injured,2225,Sunday,29.74110052,-95.49661591,Clear
11307732,Harris,Non-Incapacitating Injury,1840,Sunday,29.84864255,-95.51472305,Clear
11307827,Harris,Not Injured,2145,Sunday,29.94814475,-95.39315307,Clear
11338615,Harris,Unknown,231,Sunday,29.93769366,-95.41292251,Clear
11362453,Harris,Possible Injury,348,Sunday,29.64090861,-95.4808764,Rain
11387376,Harris,Not Injured,2155,Sunday,29.71446481,-95.36043309,Clear
11563524,Harris,Killed,408,Sunday,29.82631882,-95.49530384,Cloudy
11306308,Harris,Possible Injury,630,Monday,29.65024483,-95.49759306,Cloudy
11387228,Harris,Not Injured,28,Monday,29.72836481,-95.37487309,Cloudy
11304377,Harris,Possible Injury,26,Tuesday,29.74850793,-95.31856685,Clear
11547926,Harris,Not Injured,36,Tuesday,30.01892098,-95.10992182,Clear
11307569,Harris,Unknown,330,Wednesday,29.60435141,-95.217087,Clear
11324999,Harris,Non-Incapacitating Injury,2314,Thursday,29.8289184,-95.35804605,Clear
11487174,Harris,Non-Incapacitating Injury,2114,Thursday,29.8289184,-95.35804605,Clear
11306227,Harris,Not Injured,210,Friday,29.68335695,-95.4588494,Clear
11387931,Harris,Possible Injury,40,Friday,29.81886479,-95.36104309,Clear
11514433,Harris,Killed,202,Friday,29.78090191,-95.45372442,Clear
11521474,Harris,Not Injured,2110,Friday,29.94802163,-95.53054376,Clear
11759187,Harris,Not Injured,331,Friday,29.93292442,-95.29946652,Clear
11307413,Harris,Not Injured,1900,Saturday,29.74375479,-95.40208308,Clear
11307414,Harris,Non-Incapacitating Injury,2015,Saturday,29.66420482,-95.46409307,Clear
11324950,Harris,Not Injured,157,Saturday,29.78442833,-95.55240386,Clear
11343029,Harris,Incapacitating Injury,300,Saturday,29.74847783,-95.36969897,Cloudy
11356049,Harris,Non-Incapacitating Injury,2235,Saturday,29.67685707,-95.59883084,Clear
11387973,Harris,Possible Injury,2255,Saturday,29.68904367,-95.56728669,Clear
11435674,Harris,Unknown,2158,Saturday,29.7631048,-95.47982306,Clear
11438260,Harris,Not Injured,110,Saturday,29.70106158,-95.37393033,Clear
11462944,Harris,Unknown,100,Saturday,29.68961089,-95.29677952,Cloudy
11480936,Harris,Possible Injury,2345,Saturday,29.67719266,-95.42797588,Cloudy
11534058,Harris,Killed,21,Saturday,29.63609786,-95.4933613,Clear
12232707,Harris,Not Injured,635,Saturday,29.77891052,-95.4417924,Cloudy
11324398,Harris,Not Injured,304,Sunday,29.78462971,-95.57143943,Clear
11325933,Harris,Not Injured,130,Sunday,29.74220481,-95.42112308,Cloudy
11338836,Harris,Not Injured,1,Sunday,29.6997174,-95.55223304,Clear
11412973,Harris,Not Injured,2025,Sunday,29.73309481,-95.38383309,Unknown
11416473,Harris,Not Injured,1623,Sunday,29.72558481,-95.46832306,Clear
11450419,Harris,Not Injured,150,Sunday,29.73162557,-95.47779214,Clear
11478906,Harris,Incapacitating Injury,1617,Sunday,29.67693482,-95.52849305,Clear
11496132,Harris,Not Injured,1205,Sunday,29.8028448,-95.47583897,Clear
11497808,Harris,Not Injured,150,Sunday,29.6850567,-95.25526585,Clear
11509269,Harris,Killed,1424,Sunday,29.8136655,-95.33519411,Clear
11779234,Harris,Not Injured,140,Sunday,29.69647757,-95.53783964,Clear
12328336,Harris,Killed,2205,Sunday,29.63907811,-95.48560354,Clear
11325003,Harris,Not Injured,1300,Monday,29.7521648,-95.41837308,Clear
11776467,Harris,Not Injured,1905,Wednesday,29.67553482,-95.50871306,Cloudy
11779976,Harris,Non-Incapacitating Injury,110,Wednesday,29.73587646,-95.64408551,Clear
11398008,Harris,Not Injured,1917,Thursday,29.67628482,-95.53251305,Clear
11781941,Harris,Incapacitating Injury,1630,Thursday,29.95215599,-95.29038362,Clear
11338359,Harris,Not Injured,2015,Friday,29.75798481,-95.55849304,Clear
11359686,Harris,Non-Incapacitating Injury,1440,Friday,29.91489777,-95.41257097,Clear
11462938,Harris,Not Injured,2050,Friday,29.69764471,-95.35021339,Clear
12038156,Fort Bend,Not Injured,2117,Friday,29.59107246,-95.46039451,Clear
11339663,Harris,Non-Incapacitating Injury,2358,Saturday,29.72929424,-95.43246272,Cloudy
11355464,Harris,Not Injured,100,Saturday,29.76921787,-95.57542304,Cloudy
11522453,Harris,Non-Incapacitating Injury,1740,Saturday,29.7438548,-95.36514309,Clear
11745087,Harris,Not Injured,505,Saturday,29.67502684,-95.55362158,Clear
12231935,Harris,Not Injured,415,Saturday,29.72536481,-95.53920305,Clear
11338301,Harris,Not Injured,345,Sunday,29.69050482,-95.54291305,Clear
11338911,Harris,Not Injured,2110,Sunday,29.80433441,-95.36113622,Rain
11409732,Harris,Non-Incapacitating Injury,2201,Sunday,29.65113482,-95.50323306,Rain
11415287,Harris,Unknown,230,Sunday,29.6659507,-95.55264127,Clear
11448475,Harris,Not Injured,600,Sunday,29.71284377,-95.3163154,Cloudy
11621282,Harris,Not Injured,515,Sunday,29.7378348,-95.37246308,Clear
11534064,Harris,Killed,2123,Monday,29.7430219,-95.64442616,Clear
11402195,Harris,Killed,405,Wednesday,29.94085499,-95.27979025,Clear
11516980,Harris,Incapacitating Injury,2235,Wednesday,29.7385148,-95.37189309,Clear
11522406,Harris,Possible Injury,1817,Thursday,29.85698198,-95.4123974,Cloudy
11745101,Harris,Not Injured,1141,Thursday,29.73957481,-95.37995309,Clear
11347104,Harris,Not Injured,2045,Friday,29.65820327,-95.37636616,Cloudy
11347754,Harris,Non-Incapacitating Injury,19,Friday,29.67785828,-95.38165281,Clear
11449872,Harris,Possible Injury,1840,Friday,29.58884483,-95.22585313,Cloudy
11478195,Harris,Not Injured,735,Friday,29.79832418,-95.37800603,Cloudy
11516985,Harris,Possible Injury,1400,Friday,29.7181635,-95.50058591,Cloudy
11558227,Harris,Killed,416,Friday,29.78197876,-95.26384491,Cloudy
11650888,Harris,Non-Incapacitating Injury,159,Friday,29.70369377,-95.59624614,Cloudy
11368655,Harris,Not Injured,144,Saturday,29.6330601,-95.13716221,Cloudy
11441893,Harris,Incapacitating Injury,1910,Saturday,29.84064477,-95.3107931,Clear
11448215,Harris,Non-Incapacitating Injury,1900,Saturday,29.93172477,-95.41239307,Clear
11474674,Harris,Possible Injury,200,Saturday,29.7473348,-95.3321231,Clear
11478284,Harris,Not Injured,2232,Saturday,29.66167482,-95.3367331,Clear
11490882,Harris,Not Injured,600,Saturday,30.00152903,-95.28241314,Clear
11560158,Harris,Not Injured,245,Saturday,29.75098966,-95.37356171,Cloudy
11342946,Harris,Incapacitating Injury,233,Sunday,29.6974762,-95.28786932,Clear
11360111,Harris,Not Injured,1425,Sunday,29.73113361,-95.60584644,Clear
11478258,Harris,Possible Injury,735,Sunday,29.60585484,-95.45968307,Clear
11759587,Harris,Not Injured,2020,Sunday,29.77009149,-95.40227577,Clear
11355319,Harris,Possible Injury,2315,Monday,29.84592443,-95.40302308,Rain
12102423,Harris,Not Injured,1800,Tuesday,29.82676609,-95.41062761,Clear
11351897,Harris,Not Injured,1700,Wednesday,29.86855963,-95.41263006,Clear
11436389,Harris,Not Injured,35,Wednesday,29.65229997,-95.57236147,Clear
11651187,Harris,Not Injured,1750,Wednesday,29.83268782,-95.4497851,Clear
11353883,Harris,Not Injured,2016,Thursday,29.73155481,-95.476366,Clear
11355362,Harris,Not Injured,124,Thursday,29.62345829,-95.35538314,Clear
11448198,Harris,Non-Incapacitating Injury,2028,Thursday,29.78437345,-95.52119965,Cloudy
11514095,Harris,Unknown,400,Thursday,29.69268481,-95.30227311,Clear
11360163,Harris,Possible Injury,1839,Friday,29.77984177,-95.36850622,Cloudy
11371343,Harris,Possible Injury,17,Friday,29.72196013,-95.53891634,Rain
11415273,Harris,Not Injured,330,Friday,29.74128762,-95.45377816,Rain
11439433,Harris,Not Injured,1911,Friday,29.79635331,-95.38801204,Clear
11761566,Harris,Possible Injury,730,Friday,29.73757145,-95.50504323,Cloudy
12231506,Harris,Unknown,222,Friday,29.78274966,-95.36475052,Rain
11413329,Harris,Possible Injury,249,Saturday,29.94024156,-95.29656079,Clear
11516983,Harris,Unknown,525,Saturday,29.68204361,-95.45961278,Clear
11518053,Harris,Unknown,2002,Saturday,29.74509766,-95.40123451,Unknown
11848087,Harris,Killed,2214,Saturday,29.68273288,-95.27490288,Clear
11988313,Harris,Possible Injury,305,Saturday,29.72198482,-95.55964304,Clear
11360158,Harris,Possible Injury,632,Sunday,29.85425477,-95.2586357,Clear
11361495,Harris,Unknown,2120,Sunday,29.60026469,-95.31952507,Clear
11372252,Harris,Incapacitating Injury,2257,Sunday,29.72608481,-95.46219307,Clear
11413999,Harris,Incapacitating Injury,2140,Sunday,29.9656003,-95.53953723,Clear
11415226,Harris,Unknown,456,Sunday,29.67551482,-95.59936303,Clear
11415528,Harris,Non-Incapacitating Injury,1515,Sunday,29.67692824,-95.59907823,Clear
11417800,Harris,Incapacitating Injury,328,Sunday,29.81610336,-95.50964422,Clear
11417897,Harris,Not Injured,100,Sunday,29.74471963,-95.41064366,Clear
11438307,Harris,Possible Injury,632,Sunday,29.85425477,-95.2586357,Clear
11440897,Harris,Not Injured,2156,Sunday,29.74273851,-95.40459335,Clear
11477341,Harris,Non-Incapacitating Injury,145,Sunday,29.7578248,-95.35152309,Clear
11782562,Harris,Unknown,523,Sunday,29.90782712,-95.41243947,Clear
11848088,Harris,Killed,405,Sunday,29.72013068,-95.28891311,Clear
11899309,Harris,Non-Incapacitating Injury,10,Sunday,29.70379482,-95.58794303,Clear
11360144,Harris,Unknown,215,Monday,29.7400248,-95.29895311,Clear
11415125,Harris,Possible Injury,200,Monday,29.74103165,-95.45809937,Clear
11415237,Harris,Unknown,254,Monday,29.67768414,-95.42791164,Clear
11418075,Harris,Non-Incapacitating Injury,2350,Wednesday,29.7354651,-95.64832747,Clear
11518049,Harris,Not Injured,105,Wednesday,29.77039307,-95.61014027,Clear
11759731,Harris,Not Injured,1030,Wednesday,29.68873034,-95.56880802,Clear
11848089,Harris,Killed,54,Wednesday,29.71988833,-95.54891313,Clear
11412090,Harris,Non-Incapacitating Injury,150,Thursday,29.80165479,-95.38624308,Clear
12582686,Harris,Incapacitating Injury,30,Thursday,29.70242615,-95.47825121,Cloudy
11672888,Harris,Possible Injury,144,Friday,29.71405482,-95.54277305,Clear
11759789,Harris,Not Injured,2000,Friday,29.7474748,-95.38807309,Clear
11759792,Harris,Not Injured,50,Friday,29.80329479,-95.35243309,Clear
11771145,Harris,Not Injured,503,Friday,29.73754104,-95.50768869,Clear
11412769,Harris,Not Injured,33,Saturday,29.68243754,-95.4238251,Cloudy
11417159,Harris,Possible Injury,220,Saturday,29.74456481,-95.38596309,Clear
11417579,Harris,Incapacitating Injury,139,Saturday,29.81128865,-95.44520063,Cloudy
11441758,Harris,Unknown,215,Saturday,29.76845257,-95.37720172,Clear
11579702,Harris,Not Injured,1625,Saturday,29.78349775,-95.2892802,Cloudy
11848091,Fort Bend,Killed,840,Saturday,29.6120137,-95.50886759,Cloudy
11414096,Harris,Not Injured,252,Sunday,29.66965111,-95.26147916,Clear
11414098,Harris,Not Injured,105,Sunday,29.7443648,-95.37233309,Clear
11418154,Harris,Not Injured,105,Sunday,29.7443648,-95.37233309,Clear
12231459,Harris,Possible Injury,323,Sunday,29.68935096,-95.5579448,Clear
11418249,Harris,Possible Injury,1717,Monday,29.73215163,-95.32578275,Clear
11441658,Harris,Not Injured,1640,Monday,29.75776216,-95.3681309,Clear
11417302,Harris,Non-Incapacitating Injury,730,Tuesday,29.7226212,-95.5061401,Clear
11417628,Harris,Not Injured,2155,Wednesday,29.70180939,-95.36776256,Clear
11415585,Harris,Not Injured,1800,Thursday,29.81341479,-95.47365407,Cloudy
11413830,Harris,Not Injured,2355,Friday,29.8796759,-95.29778616,Rain
11415568,Harris,Unknown,212,Friday,29.72753581,-95.55751389,Cloudy
11415583,Harris,Not Injured,2230,Friday,29.76954478,-95.39729308,Rain
12231447,Harris,Not Injured,2202,Friday,29.74856188,-95.41764172,Rain
11416254,Harris,Not Injured,46,Saturday,29.84602479,-95.45874306,Rain
11416308,Harris,Not Injured,2247,Saturday,29.83326479,-95.49093305,Cloudy
11418014,Harris,Possible Injury,2125,Saturday,29.75473762,-95.39222747,Cloudy
11522355,Harris,Not Injured,1930,Saturday,29.80453807,-95.54887324,Clear
11548030,Harris,Non-Incapacitating Injury,20,Saturday,29.67926482,-95.3372131,Rain
11561295,Harris,Unknown,525,Saturday,29.6816191,-95.35135398,Rain
11759940,Harris,Incapacitating Injury,200,Saturday,29.7680159,-95.37231448,Rain
11872188,Harris,Non-Incapacitating Injury,2130,Saturday,29.80758918,-95.52563743,Clear
11416492,Harris,Non-Incapacitating Injury,15,Sunday,29.71753481,-95.61406303,Clear
11417755,Harris,Not Injured,218,Sunday,29.73739092,-95.52125301,Clear
11418026,Harris,Unknown,525,Sunday,29.80915551,-95.52977534,Clear
11441702,Harris,Unknown,305,Sunday,29.62068674,-95.3437268,Cloudy
11441799,Harris,Not Injured,244,Sunday,29.69353684,-95.30498682,Clear
11651388,Fort Bend,Not Injured,1850,Sunday,29.57995812,-95.5202081,Clear
11731345,Harris,Unknown,400,Sunday,29.70939006,-95.55149202,Clear
11848095,Harris,Killed,613,Sunday,29.63325306,-95.50072325,Cloudy
12232457,Harris,Not Injured,58,Sunday,29.76900482,-95.34161377,Clear
11396150,Harris,Not Injured,1550,Monday,29.88487478,-95.35500309,Clear
11415670,Harris,Not Injured,1500,Monday,29.69512481,-95.26467312,Clear
11415829,Harris,Not Injured,2200,Monday,29.90524477,-95.41277307,Rain
11439050,Harris,Not Injured,2010,Monday,29.7808348,-95.3365359,Cloudy
11596153,Harris,Not Injured,647,Monday,29.83264887,-95.28930375,Clear
11872219,Harris,Not Injured,244,Monday,29.73979074,-95.46076128,Clear
11416163,Harris,Not Injured,2112,Tuesday,29.82779738,-95.52634258,Clear
